x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,method,true_ll
1735.9815586900222,1735.33021137779,1734.6803807256656,1733.908001376447,1732.897829676731,1731.5194807163934,1729.6079119845672,1726.9438772060312,1723.232277871466,1718.0779113773315,1710.9602718557217,1701.2125333875374,1688.0151039956181,1670.4205062487235,1647.430198833972,1618.1368396088728,1581.916068799801,1538.5992662489298,1488.517138996147,1432.3469857583768,1370.865578423618,mnl,38883.86969603523
1736.012659431035,1735.890515003157,1735.7665756623028,1735.622129435469,1735.4404862078518,1735.2033349465928,1734.8879794540408,1734.4645462343833,1733.8926743686243,1733.1172422692325,1732.0626445839807,1730.6250270673772,1728.661729199739,1725.9769847591742,1722.3027136584642,1717.2730630640872,1710.3913536716573,1700.9885275218403,1688.1735870328048,1670.779744129919,1647.3164061551433,mnl,38883.86969603523
1735.4298552140317,1735.0620247190964,1734.5747417096864,1733.9073767390146,1732.9816069936132,1731.6914836164578,1729.8916889205138,1727.3825914295012,1723.8912746340866,1719.0481947790759,1712.3601826810118,1703.1825707189637,1690.6966821795359,1673.903614346069,1651.6494286794914,1622.6958046011423,1585.8364922395049,1540.0300660859648,1484.49075516007,1418.7029439699036,1342.452376138608,mnl,38883.86969603523
1736.4814332912429,1736.1352059851706,1735.8834469332214,1735.6568019025945,1735.4096593933573,1735.1050070200508,1734.7053580982101,1734.1660150271418,1733.428821135407,1732.415171198605,1731.0173077947766,1729.0870079811793,1726.4207921555353,1722.7409056834513,1717.6717460326545,1710.7124753234311,1701.2087675512375,1688.3305240163245,1671.067989319119,1648.2642342613908,1618.701707181688,mnl,38883.86969603523
1735.8833590265494,1735.7781155833145,1735.6529193301103,1735.4942650193043,1735.2867237308674,1735.0106183004682,1734.6396039717583,1734.1376610660955,1733.455102681357,1732.5231303350738,1731.2463447572954,1729.492443861891,1727.078127155306,1723.7500103747225,1719.1592258298115,1712.8285457809325,1704.1117311737544,1692.1471293662325,1675.8125011743177,1653.6970135082156,1624.1196079814617,mnl,38883.86969603523
1735.9595913902813,1735.5506398916477,1735.1234624582576,1734.6010480615587,1733.9083381070086,1732.9574696288837,1731.6349046502073,1729.787738887775,1727.207580736016,1723.6111268268069,1718.6176068237255,1711.72520473459,1702.2920797439365,1689.5332426724708,1672.5516982170666,1650.4270943380689,1622.377941903629,1587.980082546921,1547.360322531531,1501.2254823119729,1450.617093344932,mnl,38883.86969603523
1736.1611034966918,1736.0363197823535,1735.9170184551476,1735.7802273075358,1735.605861272721,1735.372260533768,1735.0526385769772,1734.6115495507402,1734.0007472523212,1733.1538918345832,1731.9795478075102,1730.3518552097376,1728.0981893234348,1724.9831175149739,1720.6881263198884,1714.787119171655,1706.7188749899506,1695.7599048066986,1681.0047887330002,1661.3659622473788,1635.6095231890213,mnl,38883.86969603523
1734.9923936742052,1734.5077394414693,1733.8702254138843,1733.0049879458747,1731.8152264442979,1730.1705380668209,1727.8933123666138,1724.7421339769571,1720.3921651031706,1714.4139132829441,1706.2544661406355,1695.2297287765978,1680.542317276304,1661.3452927159233,1636.8701849785284,1606.6167714817275,1570.5514354358165,1529.1928673147559,1483.4356540161752,1434.0513609193804,1381.0121468757643,mnl,38883.86969603523
1736.3420252730357,1736.1208198733875,1735.9455440389938,1735.7726896809836,1735.5712098161966,1735.313358250074,1734.9688771710717,1734.5003375248416,1733.858522126262,1732.9770794493743,1731.7658085831208,1730.1019617509955,1727.818936655145,1724.691741245886,1720.4187368758066,1714.599542894619,1706.7098404761782,1696.075476714992,1681.8511620261634,1663.0135439760852,1638.3844347109334,mnl,38883.86969603523
1735.903953770743,1735.7406123440087,1735.5529361771405,1735.314264750239,1734.9957797900352,1734.5615262288993,1733.9636814624755,1733.137006638848,1731.9918424743373,1730.4050908280115,1728.2087427586303,1725.1758194557551,1721.004310038421,1715.3011605962674,1707.5710236347295,1697.21862664527,1683.578812297681,1665.9920228687843,1643.9390406715538,1617.2275961086925,1586.1793643684068,mnl,38883.86969603523
