x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,method,true_ll
10595.26113287358,10590.253276237345,10578.743038338682,10552.106167331745,10491.023659140505,10354.47103519892,10065.033757647645,9509.78326108749,8601.611854163573,7392.340202663567,6096.471260614606,4962.726515763221,4135.379037702711,3623.397949789476,3325.924600607359,3139.61540359832,3010.137992249918,2905.8578795972135,2808.9684225760357,2707.1363430507627,2589.8553756954643,mnl,42797.60268197005
10598.898619458116,10598.134507958268,10597.040181759505,10594.953762170291,10590.476070458419,10580.457626341391,10557.77401259682,10506.641942400558,10393.842846983272,10156.755689973434,9702.25476181414,8952.350767459036,7936.070531470868,6804.774693871645,5721.365250913943,4793.757891215966,4093.371451952349,3636.070910743918,3353.7244214687453,3172.785105457282,3056.4711748763657,mnl,42797.60268197005
10596.642822463466,10592.874633589861,10584.619970235733,10565.855791264614,10523.118538740127,10427.470538819274,10222.156769214227,9816.036372545728,9117.207619695168,8125.654738784324,6975.783220491903,5840.207204765116,4854.172086601917,4112.819660112014,3636.9830019426954,3355.519022183922,3185.3429645787837,3079.165020655928,3012.374136027276,2968.789428047967,2939.5553040316227,mnl,42797.60268197005
10598.389667861877,10597.005285085579,10594.606087266344,10589.573956803564,10578.278745886622,10552.352506928517,10492.62433738786,10356.629256220862,10058.104549760988,9454.759117602633,8412.79435848564,7007.015731022264,5594.191536206767,4491.495656897438,3794.1669503932862,3409.3740940256175,3186.3223585891246,3034.305904946632,2907.139282652919,2774.8848370708365,2610.644467833292,mnl,42797.60268197005
10598.381298292108,10596.402843025833,10592.498782063856,10583.799462821364,10563.877753805828,10518.3885790645,10416.650517643517,10199.218167755222,9773.352665088947,9052.895237102864,8053.882088481863,6923.140249963297,5825.376067506717,4869.667666039924,4131.322384498737,3637.7750926301305,3334.1181109116587,3145.713826108011,3027.558036990449,2956.7518223251172,2916.8255296719,mnl,42797.60268197005
10599.168786080503,10598.283698314212,10596.923282791402,10594.2867835387,10588.600930190776,10575.836157702674,10546.883448710389,10481.721079064504,10339.08323232289,10044.94447679106,9501.407831488912,8652.987218048307,7571.070105926658,6420.412073486405,5358.999920257251,4508.424572088428,3901.7510113242533,3500.0042154761177,3254.9921914751176,3109.947476658286,3022.626880327771,mnl,42797.60268197005
10598.180398681703,10596.822315631282,10593.910421642955,10587.28235838782,10571.892399650853,10535.974852055624,10452.533153556484,10262.482237472359,9851.346913528163,9056.61623395668,7802.832205307008,6316.569618436595,5003.408452651071,4094.3566005499233,3583.255306521656,3312.4292026840776,3155.650642114975,3054.389245293998,2977.0036954819443,2902.508888741948,2810.469518333579,mnl,42797.60268197005
10597.510289428887,10594.640546003495,10588.361015625982,10573.985784756696,10540.565792777386,10462.847433116804,10285.025297466433,9896.921930586985,9135.407644233273,7907.69338146814,6416.592633530527,5074.766652477949,4132.079500876578,3595.7415505986864,3311.2765450379084,3144.9637020880837,3033.025156970689,2939.970220495896,2840.379348322982,2709.061230283718,2522.8963178905033,mnl,42797.60268197005
10596.602980387448,10591.530423839475,10580.48229011301,10554.941508890253,10495.297797769366,10357.646419236451,10051.959041548202,9430.058678456808,8359.267823323455,6933.349739640049,5522.465734310652,4434.523590670615,3756.2256904722235,3383.6009812578486,3162.483603630608,3003.0646954838376,2856.6729050508147,2689.545799538784,2472.686825818506,2189.0117389763254,1845.356053223084,mnl,42797.60268197005
10598.766806289073,10598.377110658388,10597.879638067287,10597.066756636981,10595.49365212459,10592.14442442901,10584.653639401964,10567.48660338841,10527.742867161534,10435.895953547617,10227.778677934264,9781.3934056777,8932.591770187682,7630.466154809103,6140.991973678152,4861.361571269925,3989.698835146759,3494.115362550867,3208.7400380128165,3010.8211538287287,2840.482989874894,mnl,42797.60268197005
10596.861230257578,10593.689207268675,10586.707643654248,10570.85801763658,10534.837847758492,10454.272603480349,10280.628653999556,9932.481421702141,9317.021690542679,8410.836944402341,7324.1005224203545,6223.9790677075725,5228.155584161876,4409.3381458730655,3815.6912396471453,3433.771936679186,3198.182190588246,3051.834352728787,2963.5155616704724,2914.8637734409713,2888.854698859861,mnl,42797.60268197005
10598.336706287773,10597.373255264232,10595.591301543733,10591.787644394848,10583.241444847976,10563.757186868963,10519.450073841297,10420.443236504994,10207.851345396586,9785.369942819474,9048.847000893278,7979.34478307105,6716.383116355282,5500.663504026445,4531.1589367652705,3883.401861322258,3504.7357396109364,3283.0354302630294,3142.6055643586515,3046.4300588645783,2973.1566210989768,mnl,42797.60268197005
10599.120930086581,10597.909344084786,10596.006014231927,10592.151455109997,10583.539010028158,10563.645650702078,10517.260275145163,10409.653209530872,10166.46025444437,9652.624390717414,8709.058010547218,7341.470336345541,5876.730449000257,4683.607519468889,3907.816067177402,3483.334859682589,3248.959665745664,3100.2830992575255,2986.3461499145124,2875.8524328056737,2742.5809130683265,mnl,42797.60268197005
10598.000010679309,10596.820313588978,10594.284861220243,10588.55796726251,10575.440010824415,10545.433089756065,10477.740062806071,10329.885355844264,10027.106948096778,9474.738762005014,8628.71212991586,7574.555662938459,6476.160214739568,5456.982318259397,4591.150251636362,3934.896605224254,3494.497094797058,3231.9533336330132,3084.855875350593,2997.3618765936408,2939.5155235189013,mnl,42797.60268197005
10598.768725051566,10598.063049464181,10597.215528882305,10595.7581685564,10592.753293717615,10586.079962253687,10570.806506648121,10535.48087134082,10454.061750788242,10270.536762607415,9879.347731363036,9134.59727632405,7959.978333622428,6524.246124839017,5185.826367237365,4186.702883670281,3568.4569335981796,3204.518323341297,2945.9870515830844,2708.7515776188884,2448.2280823641777,mnl,42797.60268197005
22807.261479268287,13124.697450380489,12256.821573438814,11492.60705742691,10723.479920816557,9966.033477378762,9111.06461393214,7908.612926448375,6299.70658866044,4434.509193187645,2998.707130581468,2133.910136745915,1622.0995408500967,1268.464014663361,995.2011115346104,780.7589918594458,614.4425438424805,486.6093792168467,387.22394674184034,308.04087308308954,243.9192480550846,random,42797.60268197005
28863.14464073986,8974.784560469263,6876.894505501834,6156.414670512815,5884.547307578119,5750.1569125884125,5662.290221854724,5588.610875444741,5497.950251488561,5302.128941442308,4839.671527052764,4223.831667351813,3780.538718263342,3549.3072968033593,3407.360320742977,3301.623270130629,3213.2757294683906,3129.2994610469323,3036.947834066661,2929.710719918141,2818.0772252577153,random,42797.60268197005
25384.087183386582,10663.576972329225,9586.032333309471,8594.79094826596,7405.024059245297,6331.847151712682,5480.395980400717,4767.548509544125,4195.802328874095,3785.542418587531,3517.4091176852526,3341.655216587933,3215.6885509100757,3115.995210133595,3031.238520401712,2955.648372732503,2885.238855790769,2816.1111097389585,2743.9069530812485,2663.854244682145,2571.494261553911,random,42797.60268197005
20880.904078198553,10973.47325626819,9871.477738883354,9166.291974349828,8735.542667921465,8459.586530310778,8247.633375715035,8054.822263474845,7862.747084947223,7667.116681244588,7471.347274906875,7281.2881492372035,7101.462914323354,6934.94910947411,6784.683123760929,6650.741299147579,6493.633258581554,6019.705157139317,4906.2166880552395,3795.3101911382473,3300.631694495547,random,42797.60268197005
45238.7628787866,10869.180527996956,9009.47642737368,7505.263517209969,6068.882537543512,4769.991107183865,3817.516906062563,3225.313126777306,2896.8132358610383,2692.4961662075657,2508.3614144190506,2358.0818237390777,2263.1844146860894,2189.7704617782365,2118.6764975667465,2042.1023062871682,1960.676449130995,1881.307823790281,1808.5557228475882,1745.0568809160468,1691.996509025652,random,42797.60268197005
50158.198388378165,11102.147559509205,10202.212516326334,9695.133876796892,9161.72174096774,8569.799448453268,7936.066043930281,7326.466961114733,6799.070878176324,6380.237261460308,6042.6201451832385,5647.164051109394,5072.985441693505,4525.566594829223,4114.001502240062,3795.7868632778263,3552.49509950183,3368.8541132705213,3230.5961899376052,3124.7266822062084,3037.017610842675,random,42797.60268197005
34800.29304008317,9411.499707353381,6827.907296472578,5000.06010502424,3579.873278890984,2660.6763294375705,2176.306695497806,1951.0635409995302,1846.347905084811,1793.4312084899793,1763.3701114936412,1743.1774620714132,1721.5727337472272,1658.7002792753774,1413.375802288465,958.3085752172992,579.2176930576825,351.43540327184746,224.5421942927569,153.06538641296356,109.43725262024236,random,42797.60268197005
