x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,method,true_ll
1237.540330015996,1237.4241552281455,1237.276454742212,1237.0855644844996,1236.8373502161994,1236.513251539538,1236.0888803563575,1235.532188354191,1234.8010773525602,1233.8402950054297,1232.5774236810394,1230.917736098214,1228.7376657726709,1225.876639769529,1222.1270753675199,1217.2225021947233,1210.8241203339421,1202.5067683632515,1191.7464232051134,1177.9131729416986,1160.2761993128952,mnl,67540.41360850965
1237.6107872229768,1237.5623471105791,1237.502665568376,1237.4277619527566,1237.3326410862646,1237.2107887187885,1237.0536841382855,1236.8501609828963,1236.5855690459139,1236.240675861729,1235.790229140286,1235.2010790667264,1234.4297327002132,1233.4191813887155,1232.0948077294306,1230.3591451344982,1228.0852391137596,1225.1083617190743,1221.215889621133,1216.1353241912293,1209.5207931815967,mnl,67540.41360850965
1237.6958450789534,1237.597809719664,1237.4783072593127,1237.3289759777253,1237.1392792576662,1236.895509704511,1236.579766630428,1236.168621692821,1235.6313796934846,1234.9278171542828,1234.0052527920634,1232.7947727167193,1231.2064025321306,1229.122995942147,1226.3926091972098,1222.8191783340299,1218.1514549551648,1212.0704553966643,1204.176240156521,1193.9758021282614,1180.8753525366046,mnl,67540.41360850965
1237.8405993649067,1237.8202961998031,1237.8012092463905,1237.782431605694,1237.7633184845472,1237.7431493886252,1237.7210846683884,1237.6961115378945,1237.6669757029158,1237.632093601016,1237.589438742987,1237.5363936517242,1237.4695562626875,1237.3844861923135,1237.275371750773,1237.1345926548238,1236.9521456964285,1236.714890654941,1236.4055609374045,1236.0014671435056,1235.4728013345302,mnl,67540.41360850965
1237.770108864337,1237.7222790844971,1237.6671759388119,1237.601148680551,1237.5200252164068,1237.4184291204874,1237.2893791590468,1237.1237651344272,1236.9096609029948,1236.6314236351027,1236.2685133145424,1235.7939474449086,1235.1722823424934,1234.35698393255,1233.2870180590253,1231.8824549430865,1230.0388495637744,1227.6201398440462,1224.4498175766494,1220.3002087726054,1214.879911014592,mnl,67540.41360850965
1237.7989111727657,1237.764847311657,1237.7244913971663,1237.6754502050026,1237.6147981631075,1237.5387085942202,1237.4421659918298,1237.3185875855124,1237.15932566431,1236.9530133601656,1236.6847052825324,1236.3347499236406,1235.877312451339,1235.2784437592636,1234.4935640712647,1233.4641972770041,1232.113757169689,1230.3421532388165,1228.0189609997615,1224.9749081018672,1220.9914952791733,mnl,67540.41360850965
1237.7036131422792,1237.6623969548673,1237.6116559768998,1237.547837619859,1237.466427715437,1237.3615432234947,1237.225491443096,1237.0481930734823,1236.8164272476715,1236.512844523866,1236.1146785996534,1235.592068772763,1234.9058827020926,1234.0049031564704,1232.8222146290937,1231.2705994687567,1229.2367357801413,1226.5739942627988,1223.0936820051284,1218.554717026389,1212.6519988254295,mnl,67540.41360850965
1237.3110779386043,1237.1300192361232,1236.8954141025315,1236.58953969687,1236.18948990856,1235.6651959007868,1234.9771988110442,1234.0737599201966,1232.88713083099,1231.3287742111715,1229.2833007429435,1226.6008838391717,1223.0879554429994,1218.4961166554276,1212.5094852868788,1204.7312530421768,1194.6711798515607,1181.7372723478475,1165.237085206245,1144.3968285448354,1118.4090852997178,mnl,67540.41360850965
1238.1993301529146,1238.0917472549918,1237.9906408207753,1237.8910943556402,1237.7883119576436,1237.6768428299692,1237.5502347660076,1237.4006018584623,1237.2180762629432,1236.9901054696238,1236.7005457871855,1236.3284891515796,1235.8467434981285,1235.219866510728,1234.4016287104605,1233.3317555804097,1231.9317723861896,1230.099755150979,1227.703787536666,1224.573955052314,1220.4928066857683,mnl,67540.41360850965
1237.8369845369452,1237.828798683593,1237.82036298835,1237.8112689886912,1237.801164525241,1237.7896028296673,1237.7760104203771,1237.759645173559,1237.739541414092,1237.7144378869998,1237.682683178864,1237.6421114638215,1237.589879233812,1237.5222507765866,1237.4343163940357,1237.319622456096,1237.1696860545198,1236.9733588819072,1236.7159945820022,1236.378360714807,1235.9352201887523,mnl,67540.41360850965
1237.8913821322349,1237.8750015977275,1237.8597819402203,1237.8451261726586,1237.8305897571117,1237.8156877960137,1237.79986684506,1237.7824703032093,1237.7626949321275,1237.7395353462634,1237.7117123673524,1237.6775798802555,1237.6350031676266,1237.5811995095573,1237.5125289554562,1237.4242193922546,1237.3100050816574,1237.1616513746994,1236.9683299101307,1236.7157977452007,1236.3853199410514,mnl,67540.41360850965
1237.7405002608866,1237.7193131868698,1237.6936337637017,1237.661723837009,1237.621409769199,1237.569863594079,1237.503390095284,1237.4171474030736,1237.3047800633358,1237.1579370567051,1236.9656388412695,1236.7134466754505,1236.382373660279,1235.947459509698,1235.3759094505513,1234.6246715402085,1233.6372963715257,1232.3398902144982,1230.6359412531165,1228.3997774594027,1225.468420514182,mnl,67540.41360850965
1237.6883243168995,1237.639260869837,1237.577554130432,1237.498651605929,1237.3968395353731,1237.264642130278,1237.0922620593192,1236.8668483413203,1236.5715393535938,1236.1842139019573,1235.6758650942502,1235.0084898676723,1234.1323616995796,1232.9825265633117,1231.474335786319,1229.497810793211,1226.9106362890598,1223.5296222860343,1219.1205981211388,1213.3869606985681,1205.9575784210465,mnl,67540.41360850965
1237.9239411697927,1237.8955882525624,1237.870517783551,1237.847864261872,1237.8268337107584,1237.8066367156716,1237.7864485180762,1237.7653632149595,1237.7423390747426,1237.7161312125245,1237.6852068293956,1237.6476368251024,1237.6009557384969,1237.5419795164635,1237.4665673763666,1237.3693097773503,1237.243118957209,1237.0786912459007,1236.8638009762653,1236.5823737283063,1236.2132712363382,mnl,67540.41360850965
1237.6098331407266,1237.5811066404567,1237.5516538215306,1237.5208999409952,1237.4883776533243,1237.453581581285,1237.4159473954205,1237.374826473737,1237.3294544446399,1237.2789114369807,1237.2220712173294,1237.1575355447276,1237.0835489481979,1236.9978876524547,1236.8977144289383,1236.779388593859,1236.638217026717,1236.468127706452,1236.2612415580807,1236.007310994799,1235.6929839702789,mnl,67540.41360850965
