x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,method,true_ll
1551.4782847823517,1551.1011914780247,1550.6087332137977,1549.9423747329201,1549.0242025544358,1547.744087791929,1545.9454727498814,1543.4058872842652,1539.811153548646,1534.7233749328443,1527.5459185739019,1517.495249420681,1503.6008628777417,1484.768378282759,1459.944835239985,1428.3930490881176,1389.9920654787347,1345.3757242241554,1295.7385527617735,1242.3632820870553,1186.1730420255335,mnl,36186.93571406968
1550.8317425229616,1550.2524372789994,1549.4726937391097,1548.3911853945901,1546.869245315611,1544.7074198159098,1541.6198122773421,1537.201093917647,1530.8882415965709,1521.9253709146506,1509.3520892364468,1492.0532572207594,1468.9208412842054,1439.1574248709221,1402.6572699627795,1360.25243303147,1313.5640143957135,1264.4294191635272,1214.2434574367217,1163.6305020392028,1112.5633493121713,mnl,36186.93571406968
1550.3710395593152,1549.437695039036,1548.2152939371954,1546.5618133904936,1544.284868074974,1541.1162305932812,1536.6811449808883,1530.4594188188275,1521.7402784694932,1509.57932950939,1492.778203688089,1469.9259286114175,1439.5575818786092,1400.4739461879435,1352.1846500063111,1295.2846603446233,1231.4770348861493,1163.117171971142,1092.5353661509216,1021.5844430320576,951.6054532619455,mnl,36186.93571406968
1551.3840682444497,1550.9842452620287,1550.4252877190665,1549.6277269954444,1548.4783561865697,1546.8113521576233,1544.3851567627935,1540.8520070930317,1535.7213452089272,1528.3237322673158,1517.7925149824368,1503.0961402567627,1483.1656265558631,1457.143392617283,1424.6997568408187,1386.2435692880317,1342.825063890159,1295.714486331548,1245.905859621147,1193.8465527173466,1139.495385265851,mnl,36186.93571406968
1551.2584433329102,1550.743842589487,1550.0322079626058,1549.020578692427,1547.565702263666,1545.461965771865,1542.4173744543368,1538.0257183298017,1531.740726287404,1522.8661730219465,1510.587669913657,1494.0810978290174,1472.7217150551805,1446.362526571269,1415.5545325615385,1381.5267239181776,1345.8470254503263,1309.915879686996,1274.57024839129,1239.9578778457872,1205.634827165115,mnl,36186.93571406968
1551.5267592027303,1551.0555363090243,1550.4209128893708,1549.5310497363826,1548.261078027812,1546.4315753810442,1543.7852463425515,1539.9570029085808,1534.4392189743157,1526.5494180279202,1515.4181075552842,1500.029781515208,1479.3623630548245,1452.6559178362804,1419.7667296393192,1381.4332727560104,1339.2118244055382,1294.9947058676044,1250.3481583029134,1206.0613450918754,1162.1004472271088,mnl,36186.93571406968
1552.3218854713123,1551.9531653498052,1551.5720649884533,1551.1347743017614,1550.5932578335269,1549.8861028480242,1548.930524283045,1547.6116379951127,1545.7679570463952,1543.1720972447438,1539.5061902390444,1534.3331093727902,1527.0683150518526,1516.96406512439,1503.127894651785,1484.6061277309636,1460.5571756486825,1430.4980902400494,1394.5285727945375,1353.3755428958102,1308.1582923322349,mnl,36186.93571406968
1552.1578132960713,1551.7003700556888,1551.1938824989338,1550.5812474963386,1549.7949206669728,1548.7459817100025,1547.3127663516134,1545.3253759102736,1542.544548734797,1538.6334286537967,1533.1215996707251,1525.3634268450623,1514.4990415973953,1499.4383933608988,1478.9067411005744,1451.6050114243117,1416.523367769878,1373.3609323445125,1322.852593255826,1266.7198325153513,1207.142394002265,mnl,36186.93571406968
1551.2151085951482,1550.7659334580312,1550.1633218674397,1549.3371400090982,1548.1904824630183,1546.5853985957292,1544.3250591508913,1541.1292767155464,1536.6021404324056,1530.192036317996,1521.1484070296501,1508.4882754374557,1491.0003512962867,1467.3323206001442,1436.2113045977821,1396.8034468292171,1349.0986462287037,1294.0713604014963,1233.4057462692435,1168.8861440028631,1101.865921290293,mnl,36186.93571406968
1551.6266351500817,1551.266127460818,1550.814381715907,1550.2175046486082,1549.4067212971422,1548.2854956578085,1546.7166892025489,1544.5048027287485,1541.3720625562346,1536.9278577239893,1530.6333836631893,1521.7687653407847,1509.419970469069,1492.51679554164,1469.9625631749368,1440.8782668986605,1404.9113748659365,1362.4489700716294,1314.5407505949406,1262.5061766642248,1207.4737487843086,mnl,36186.93571406968
1551.590496906385,1551.2169395428064,1550.757442211885,1550.168686687408,1549.3951255939319,1548.3623513829589,1546.9690685220485,1545.0763215673214,1542.4931992453203,1538.9583926257837,1534.1176478053312,1527.4988386710029,1518.4898278221372,1506.3300733578508,1490.1342873186513,1468.970746451123,1442.0077092674328,1408.707609751611,1368.9969965276687,1323.313117656362,1272.476064006456,mnl,36186.93571406968
1551.4742561510138,1550.9701893359743,1550.3055921242048,1549.3902971914795,1548.1016537898104,1546.265247011157,1543.6331248039423,1539.856418167139,1534.4545554541473,1526.7886058529402,1516.0557245379678,1501.3337752632724,1481.710522601301,1456.5083431707026,1425.5416684792726,1389.247722145723,1348.526164894698,1304.3078366853806,1257.1189840868537,1206.9327033547524,1153.3640613578536,mnl,36186.93571406968
