x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,method,true_ll
1237.8343689335306,1237.8209193852963,1237.8074382610503,1237.7933429307886,1237.7782527927338,1237.7616946501075,1237.7430708752509,1237.7216179160896,1237.6963520265854,1237.6659981268604,1237.628896417591,1237.582879686117,1237.5251120310277,1237.4518768353882,1237.358298031293,1237.2379737635056,1237.0824951469258,1236.8808145255753,1236.6184169962507,1236.2762354159204,1235.829232091477,mnl,67540.41360850965
1237.790478083698,1237.7115242342697,1237.6199059679784,1237.5097215840651,1237.3739320042077,1237.2034671145957,1236.9865543029591,1236.7078415066499,1236.347250988183,1235.8784817510605,1235.2670557788806,1234.4677757849422,1233.421430221264,1232.050546655766,1230.2539617760485,1227.899954737848,1224.8176986355975,1220.78685542538,1215.5253285372892,1208.6755840755359,1199.7906883558608,mnl,67540.41360850965
1237.6586926146265,1237.5871627607557,1237.49841280884,1237.386516752682,1237.2439333706425,1237.0607906110235,1236.824149814478,1236.517043042113,1236.1172153952793,1235.595485463724,1234.9136143445066,1234.0215472056007,1232.85386228282,1231.3252336175938,1229.3246923952684,1226.70847014217,1223.2912479900115,1218.835758065572,1213.0409468599246,1205.5294067988143,1195.8356324473134,mnl,67540.41360850965
1237.6532898018195,1237.5877238233807,1237.5066597948608,1237.4045773709222,1237.2747234263952,1237.1082586186385,1236.8935963647818,1236.6155368878972,1236.2541340604657,1235.783215179792,1235.168452190468,1234.3648570864607,1233.3135448686662,1231.9375766082958,1230.1366678035556,1227.7805332710705,1224.7006577803986,1220.6803637939302,1215.4432472666958,1208.6404518959316,1199.837968560154,mnl,67540.41360850965
1236.9669597660395,1236.6601413498865,1236.2694644349976,1235.7666377768328,1235.115153687264,1234.2672869899106,1233.1606342973682,1231.7136644176935,1229.8200445968541,1227.3414908146806,1224.0989088609058,1219.86168296072,1214.3351914349187,1207.147080276016,1197.8336442533327,1185.8290258076304,1170.4620072430553,1150.9679541133228,1126.5265326272056,1096.337794692663,1059.747235120958,mnl,67540.41360850965
1237.2983248445526,1237.1349521037628,1236.923662307905,1236.6485364254622,1236.2889697502105,1235.8179240798636,1235.1999149041076,1234.3883946169226,1233.3223657437484,1231.922024981861,1230.0832091236953,1227.6703983588377,1224.5080510276894,1220.3701318419335,1214.9679114180617,1207.936550004466,1198.8217632929154,1187.0691661153542,1172.020849538807,1152.9263736894936,1128.978241085133,mnl,67540.41360850965
1237.6597569945297,1237.6177902759082,1237.5675436646561,1237.5057601422304,1237.4284951176523,1237.3306327647442,1237.205506450191,1237.0444018200942,1236.8359059848735,1236.5650553890155,1236.2122211616806,1235.7516534575843,1235.1495850498904,1234.3617690617393,1233.3302967682976,1231.9795108557737,1230.2108020746382,1227.896062377491,1224.869583048072,1220.9182628525596,1215.7701798030757,mnl,67540.41360850965
1237.6643155460042,1237.6107242822181,1237.5417503868375,1237.452251766852,1237.3356446493563,1237.1832606799435,1236.983685848856,1236.7218916061975,1236.3780941585137,1235.926259328582,1235.3321472200041,1234.5507628844498,1233.5230465372297,1232.1716013551631,1230.3952230837021,1228.0619733676722,1225.000546815776,1220.9897545327112,1215.7461426500377,1208.910177201571,1200.0321962223388,mnl,67540.41360850965
1237.619882205181,1237.5373091939982,1237.4382799076411,1237.3153853271797,1237.160147597242,1236.961566580867,1236.7052962681773,1236.3725674095913,1235.9387783219718,1235.37165384744,1234.6288456232287,1233.6548152359755,1232.3768067991623,1230.6996807376709,1228.499354359723,1225.614593410428,1221.8369520901178,1216.8988185960188,1210.4598733161401,1202.0929350989172,1191.271331532902,mnl,67540.41360850965
1237.7683467624884,1237.7357095459156,1237.6969656514557,1237.6495220176148,1237.5901456307329,1237.5146526553726,1237.4175967371702,1237.2918615174422,1237.1281275108486,1236.9141746634268,1236.633970673327,1236.2664810295246,1235.7841192673368,1235.1507348803134,1234.3190118451603,1233.2271239133406,1231.7944665563991,1229.9162657343695,1227.4568618608173,1224.2415035737067,1220.0465937936679,mnl,67540.41360850965
1237.4151301095699,1237.2624618004484,1237.0681018491596,1236.817675625658,1236.4928684542538,1236.0697066264547,1235.516789322981,1234.7929930418613,1233.8445033358294,1232.6009987303987,1230.9707834011206,1228.8346464762726,1226.038231632454,1222.3827573178423,1217.614079408755,1211.4104033431213,1203.3695320361003,1192.9975087798375,1179.7020139677043,1162.7959586333454,1141.519194810433,mnl,67540.41360850965
1237.7394885587273,1237.7211112754885,1237.6987206274353,1237.6707300508715,1237.6352344389888,1237.5897458844847,1237.531006172736,1237.4547406763159,1237.3553352860472,1237.2254124182655,1237.0552749227063,1236.8321774685173,1236.5393732453522,1236.15486910053,1235.6498041075974,1234.9863448124524,1234.114965324232,1232.9709533418645,1231.469957426365,1229.5023731007532,1226.9263683103636,mnl,67540.41360850965
1237.4697259800887,1237.3096568774054,1237.109209411181,1236.8530910856643,1236.5226952685334,1236.093701604841,1235.5342701773625,1234.8026931498898,1233.8443518174317,1232.587794378429,1230.9397180195374,1228.7786160912801,1225.9468527564168,1222.2409813859267,1217.4002765201003,1211.0937781631947,1202.9067640634312,1192.328619805281,1178.7457280046656,1161.4453296225838,1139.639125281028,mnl,67540.41360850965
