x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,probability
0.49012166990189104,116.71736283656958,1.7412975229535443,1.3633302120934312,2.632473376179126,15.011073136573653,5.148016628707845,0.5386805671672104,11.132160269071031,0.5717582846377024,0.1
0.49012166990189104,0.5386805671672104,1.7412975229535443,15.011073136573653,5.148016628707845,11.132160269071031,2.632473376179126,0.5717582846377024,1.3633302120934312,116.71736283656958,0.1
15.011073136573653,5.148016628707845,0.5386805671672104,1.7412975229535443,0.49012166990189104,1.3633302120934312,116.71736283656958,2.632473376179126,11.132160269071031,0.5717582846377024,0.1
0.5386805671672104,0.49012166990189104,1.7412975229535443,15.011073136573653,116.71736283656958,2.632473376179126,1.3633302120934312,0.5717582846377024,5.148016628707845,11.132160269071031,0.1
11.132160269071031,0.5386805671672104,15.011073136573653,5.148016628707845,0.5717582846377024,1.7412975229535443,0.49012166990189104,2.632473376179126,116.71736283656958,1.3633302120934312,0.1
1.7412975229535443,5.148016628707845,0.5717582846377024,116.71736283656958,0.49012166990189104,0.5386805671672104,11.132160269071031,15.011073136573653,2.632473376179126,1.3633302120934312,0.1
11.132160269071031,5.148016628707845,15.011073136573653,0.49012166990189104,1.7412975229535443,0.5386805671672104,116.71736283656958,0.5717582846377024,1.3633302120934312,2.632473376179126,0.1
11.132160269071031,2.632473376179126,1.7412975229535443,0.49012166990189104,116.71736283656958,15.011073136573653,1.3633302120934312,0.5717582846377024,5.148016628707845,0.5386805671672104,0.1
11.132160269071031,0.5386805671672104,0.49012166990189104,1.3633302120934312,15.011073136573653,116.71736283656958,2.632473376179126,0.5717582846377024,5.148016628707845,1.7412975229535443,0.1
0.49012166990189104,2.632473376179126,1.3633302120934312,0.5386805671672104,15.011073136573653,116.71736283656958,0.5717582846377024,5.148016628707845,1.7412975229535443,11.132160269071031,0.1
